id,topic,source,text,replyCount,vaderMean,vaderStd,vaderCatLabel,vaderCat
1369385025058258951,[],nytimes,beyonce  megan thee stallion  billie eilish  dua lipa and more will face off sunday at the grammys for record of the year  in this special diary of a song episode  our critics break down the shows premier category ,24,0.26450833333333335,0.3946216491964078,low,0.0
1369381248951533571,[],nytimes,disneyland will reopen in california in late april with several restrictions  disney s ceo announced on tuesday  roughly   furloughed employees will also return to the park  which has been closed for a year  the company said ,30,0.14854666666666666,0.43732214413076137,medium,1.0
1369377505224884227,[],nytimes,the whole royal family is saddened  buckingham palace said in a statement nearly  hours after prince harry and meghan  duchess of sussex  said in an interview that a member of the royal family had raised concerns about their son archies skin color ,796,-0.04869296482412061,0.5021921097749896,high,2.0
1369375423864442888,[],nytimes,if the economic recovery continues to be lopsided  people who were already at a disadvantage when the crisis began are in danger of being left even further behind ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369375423864442888,[],nytimes,younger people were much more likely to lose work early in the pandemic and are still among the furthest from their prepandemic employment levels  but they have regained jobs more rapidly than older people  who may be more wary of returning to work ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369375423864442888,[],nytimes,one reason for the disparity is that women of color tend to work in the industries that have been hit hardest by the pandemic jobs crisis ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369375423864442888,[],nytimes,no group has returned to prepandemic employment levels  but significant differences remain  for example  there are nearly   fewer black women employed compared with a year ago  but only   fewer employed white men ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369375423864442888,[],nytimes,hispanic women fell into the deepest hole at the worst of the job losses  going from   million workers in february   the last month of job gains before the pandemic  to   million in april  a   drop ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369375423864442888,[],nytimes,significantly fewer black and hispanic women are working in the u s  now than any other demographic relative to their employment levels before the pandemic  and women are lagging behind men across race and ethnicity  according to government data ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369375423864442888,[],nytimes,the u s  economy has greatly improved from the worst months of job loss last spring  but millions of people are still out of work  the recovery has left some groups further behind than others  here s a look at what the data shows ,640,0.029578124999999972,0.45700920461677796,medium,1.0
1369372442515419145,[],nytimes,the former police officer derek chauvin faces charges of manslaughter and second degree murder in the death of george floyd  his trials first stage began on tuesday with jury selection  which could take several weeks ,52,0.08866153846153849,0.4682086513903843,medium,1.0
1369362418837651466,[],nytimes,the best bagels are ones you make at home ,22,0.3245090909090909,0.36084052790683946,low,0.0
1369359873155203074,[],nytimes,competition over who should get priority access to limited coronavirus vaccines has turned into a free for all among people with conditions that make them more vulnerable to the virus  rules differ from state to state  and even county to county ,20,0.22394999999999995,0.36474475935054124,low,0.0
1369354825356505097,[],nytimes,read more about the race that tests teenagers survivor skills in alaska ,32,0.3106187500000001,0.5633112177333179,high,2.0
1369354825356505097,[],nytimes,the gps tracker provided a measure of reassurance for janet martens  the mother of this years winner  though her older child  talia  had already raced the junior iditarod in   she was still worried about what morgan would experience overnight ,32,0.3106187500000001,0.5633112177333179,high,2.0
1369354825356505097,[],nytimes,before embarking  each musher loaded emergency gear and each dog was evaluated by a veterinarian  while there are adults on the course  including a race marshal on a snowmobile  the young athletes also have satellite trackers for their safety ,32,0.3106187500000001,0.5633112177333179,high,2.0
1369354825356505097,[],nytimes,junior mushers train for years to make it to race day  for some participants  the event would mark the first time they spent a night away from their parents  the winner gets a new dog sled  a beaver fur hat  musher mittens and a    scholarship ,32,0.3106187500000001,0.5633112177333179,high,2.0
1369354825356505097,[],nytimes,morgan martens    this years winner  was the only entrant not from alaska  it took the wisconsin native  hours   minutes and  seconds of mushing to lead his team of  dogs across the finish line ,32,0.3106187500000001,0.5633112177333179,high,2.0
1369354825356505097,[],nytimes,the junior iditarod  the longest race in alaska for competitors under   is a chance for young mushers to prove their skills  ten mushers  ages  to   recently accepted the  day challenge across nearly  miles of the alaskan wilderness ,32,0.3106187500000001,0.5633112177333179,high,2.0
1369352315698872325,[],nytimes,nominees for the baftas are more diverse this year after a furor over the lack of women and people of color nominated last year  the change appears to be the result of the british film academy overhauling its voting rules to increase diversity ,30,0.1216733333333333,0.5028132257150989,high,2.0
1369350401099788300,[],nytimes,buckingham palace broke its silence on tuesday after prince harry and meghans interview  the issues raised  particularly that of race  are concerning ,94,-0.08429787234042553,0.41226945176139285,medium,1.0
1369347273260490756,[],nytimes,leftover vaccine doses have become the stuff of pandemic lore  now  a new service tries to match vaccine providers who have extras with people willing to get vaccinated at a moments notice  since last month  half a million people have signed up ,34,0.21857058823529416,0.33369970126430426,low,0.0
1369345015772758016,[],nytimes,if you are having thoughts of suicide  call the national suicide prevention lifeline in the united states at      talk   you can find a list of additional resources at,234,-0.13862478632478634,0.5232985679595301,high,2.0
1369345015772758016,[],nytimes,meghan markle had a hard time even saying the words  suicidal thoughts  in her recent conversation with oprah winfrey  she s not alone ,234,-0.13862478632478634,0.5232985679595301,high,2.0
1369342229215670284,[],nytimes,a coalition of liberal candidates in nevada backed by the local democratic socialists of america chapter overtook the leadership of the state democratic party over the weekend  within hours  the party staff quit ,120,0.19282499999999997,0.494911954354535,medium,1.0
1369332260084793353,[],nytimes,as amazon workers in alabama seek to unionize  a recent message of support from president biden was taken as a sign that his campaign pledges were more than catchphrases  now  political organizers in the state hope to build on the democratic momentum ,62,0.19993548387096777,0.4357464088419026,medium,1.0
1369328416013639680,[],nytimes,mas de  anos despues de que la princesa diana rompio el silencio sobre su vida dentro de la realeza britanica  meghan hizo lo mismo  sus historias eran muy similares ,36,0.05188333333333333,0.43316237437181515,medium,1.0
1369328142175899654,[],nytimes,go ahead and have a slice of cake ,22,0.10045454545454544,0.3438336097138137,low,0.0
1369324667236999173,[],nytimes,a new york based start up is matching vaccine providers who have extra shots to people who are willing to get one at a moments notice  more than   people have signed up for the service  known as dr  b ,166,-0.006707228915662639,0.36394354333509604,low,0.0
1369323370345545731,[],nytimes,new u s  guidelines will nearly double the number of people who are advised to have yearly scans for lung cancer  and they will include many more african americans and women than in the past  its the leading deadly cancer ,38,-0.0962315789473684,0.5494558832376505,high,2.0
1369322357043630080,[],nytimes,unilever  which owns dove  axe and other personal care brands  has said it would no longer use the word normal on its products and in its advertising  after a study found that it makes most people feel excluded ,782,-0.07756291560102309,0.42919821754267384,medium,1.0
1369319602287747077,[],nytimes,its better to walk through a minefield  victims of myanmars brutal army described being systematically raped and used as human shields ,84,-0.10189761904761907,0.5250363968969693,high,2.0
1369317124573966342,['andrewrsorkin'],nytimes,bitcoin transactions leave an enormous carbon footprint  will owning bitcoins become a status symbol  or a scarlet letter for a new generation of climate focused investors wise to the challenges it poses  our columnist asks ,732,0.12161311475409813,0.4777686352505114,medium,1.0
1369309593873096704,[],nytimes,heres one more reason the world should aim to limit global warming to   degrees celsius  a goal of the international paris agreement  it will help keep the tropics from becoming dangerously hot  or even uninhabitable ,54,-0.003903703703703714,0.4796351321431987,medium,1.0
1369302018230284295,[],nytimes,delivery workers in new york have increasingly become victims of robberies and other violent assaults during the pandemic  criminals are targeting their expensive electric bikes  often luring them to secluded locations with bogus orders  investigators say ,34,-0.17120588235294115,0.4373949653595994,medium,1.0
1369294419413901312,[],nytimes,pandemic related travel restrictions have forced the fda to postpone hundreds of drug company inspections  the backlog is delaying new drug approvals and could lead to medicine shortages in the u s ,22,-0.08080909090909093,0.5319493807900746,high,2.0
1369290650726891522,[],nytimes,the european parliament has stripped the immunity of carles puigdemont  the former separatist leader of catalonia who faces charges in spain for leading a  independence bid ,28,-0.16162142857142858,0.4082668048816288,medium,1.0
1369286875744251906,[],nytimes,the u s  economy will accelerate nearly twice as fast as expected this year  the oecd said on tuesday  the expected passage of president bidens    trillion stimulus plan  combined with a rapid vaccine rollout  will boost the post pandemic recovery ,80,0.03731250000000001,0.43558626182117105,medium,1.0
1369284054923829251,[],nytimes,breaking news  a major lawsuit accused new york city of maintaining a segregated school system through admissions to gifted programs and selective schools ,120,0.06372000000000003,0.4723240643684297,medium,1.0
1369281843414065155,[],nytimes,buckingham palace has not yet responded to the explosive allegations made in a tell all interview given by prince harry and meghan  duchess of sussex  pressure is mounting as debate over the interview continues to dominate much of british media ,114,0.10805614035087717,0.4400211925779422,medium,1.0
1369275554822819845,[],nytimes,more than  years after princess diana broke her silence about life among the british royals  meghan did the same  their stories were remarkably similar ,482,0.00010829875518673148,0.45849303163268235,medium,1.0
1369271774278516738,[],nytimes,china has introduced a digital vaccine passport intended to let its citizens to travel abroad  the health certificate  which runs on the wechat messaging app  shares a users covid  test and vaccination history ,76,0.12575263157894737,0.44967124330965297,medium,1.0
1369264248656953353,[],nytimes,for some black britons  prince harry and meghans interview with oprah reaffirmed their belief that racism played a role in the couples decision to leave the country   she was clever to get out of it while it s still early   one woman said ,386,-0.04154248704663216,0.5975503276162754,high,2.0
1369260475020611584,[],nytimes,the publisher of gov  andrew cuomos book   american crisis   said it had stopped promoting the title because of an inquiry into the withholding of data on the covid related deaths of nursing home residents in new york ,60,-0.12845,0.4281302690632089,medium,1.0
1369249114601492481,[],nytimes,a u s  child tax credit is expected to be passed into law this week  a revolutionary change in the way the government regards minors  what could it mean for families  listen to todays episode of the daily ,28,0.18543571428571431,0.5363708496058285,high,2.0
1369226550693015555,[],nytimes,as the army cracks down on peaceful protesters after the coup  the violence that is commonplace in the countryside serves as a grisly reminder of the militarys legacy of atrocities  a military spokesman declined to comment  read more testimony here ,82,-0.3208048780487804,0.5280594092798624,high,2.0
1369226550693015555,[],nytimes,though most victims of rape by soldiers stay silent  daw oo htay win brought criminal charges  after the soldiers confessed  they were found guilty and sentenced to  years  it was a rare victory in a country where the military is seldom held accountable ,82,-0.3208048780487804,0.5280594092798624,high,2.0
1369226550693015555,[],nytimes,women face their own horrors at the hands of the military  when the army found daw oo htay win hiding with her children and newborn granddaughter  they gave her a choice  have sex with them or die  she was raped by three soldiers ,82,-0.3208048780487804,0.5280594092798624,high,2.0
1369226550693015555,[],nytimes,sayedul amin  a  year old rohingya man  was taken from his village in rakhine state by the army and forced to be a battlefield porter and human shield  he had been walking less than an hour when shooting began  he said  he was hit by two bullets ,82,-0.3208048780487804,0.5280594092798624,high,2.0
1369226550693015555,[],nytimes,the brutality of the military is an omnipresent fear in myanmar  since it seized full power in a coup last month  that fear has intensified  the new york times spoke to victims of the army s atrocities  here are some of their stories ,82,-0.3208048780487804,0.5280594092798624,high,2.0
1369218950391816198,[],nytimes,when juventus  the most storied team in italian soccer  plucked the young american midfielder weston mckennie from the depths of the german bundesliga  he wondered  why they chose me ,48,0.13838333333333336,0.3519196845832343,low,0.0
1369211369346662401,[],nytimes,more than  years after princess diana broke her silence about life among the british royals  meghan did the same  their stories were remarkably similar ,1196,-0.02563060200668894,0.4644317371191232,medium,1.0
1369203826255933440,[],nytimes,police used tear gas  sound grenades and rubber bullets to crack down on demonstrations in the city of yangon  myanmar  on monday  at least three protesters were killed in further crackdowns across the country ,26,-0.2358153846153847,0.5702100228458337,high,2.0
1369176146588405760,[],nytimes,the supreme court ruled that a student in georgia could pursue a lawsuit challenging speech restrictions at his college  even though he sought only nominal damages ,54,0.06842592592592593,0.40217017574474667,medium,1.0
1369161042337673217,[],nytimes,as many as   venezuelans living in the u s  were given an  month reprieve on monday from the threat of being deported  as the biden administration sought to highlight how dangerous that country has become under president nicolas maduro ,110,-0.01638363636363637,0.4731106951037124,medium,1.0
1369156022229737473,[],nytimes,a demonstration in mexico city turned violent  with at least  injured  as hundreds of women marched and pulled down parts of a barricade outside the residence of president andres manuel lopez obrador  who has supported a politician accused of rape ,624,-0.08558333333333329,0.5027435626659317,high,2.0
1369150974024159235,[],nytimes,senator roy blunt  republican of missouri  announced on monday that he would not seek re election in   blunt is the latest in a string of party veterans who have opted to exit congress as the gop remakes itself in the mold of donald trump ,254,-0.026916535433070862,0.4721956276721466,medium,1.0
1369145942847406083,[],nytimes,the coronavirus relief bill includes expanded subsidies for health plans under the affordable care act  which will make premiums more affordable and expand eligibility to   million additional americans ,26,0.26503076923076924,0.3575912155176419,low,0.0
1369140908357222402,[],nytimes,nearly a third of the patients with long term covid related problems like shortness of breath  chest pain or abdominal pain were asymptomatic when they tested positive  a new study found ,48,-0.0019374999999999993,0.4176531043642635,medium,1.0
1369135896705048576,[],nytimes,the number of migrant children detained at the u s  mexico border has tripled in two weeks  testing president bidens promise of a more humane policy  the problem could also upend his efforts to legalize millions of undocumented immigrants ,496,-0.002747580645161283,0.4826379202830474,medium,1.0
1369132094677516290,[],nytimes,the publisher of governor andrew cuomos book   american crisis   said it had stopped promoting the title because of an inquiry into the withholding of data on the covid related deaths of nursing home residents in new york ,70,-0.07485999999999998,0.48719863413339864,medium,1.0
1369128359427444743,[],nytimes,a pastor in missouri is on leave and is seeking professional counseling after a video surfaced of a sermon in which he emphasized that women need to look attractive for their husbands because god made men to be drawn to beautiful women ,882,0.06970521541950109,0.4787222382345111,medium,1.0
1369124585057181701,[],nytimes,president bidens two german shepherds have been moved to the family home in delaware after one of the animals showed ongoing aggressive behavior to white house staff  according to a news report ,1698,0.005250294464075383,0.4405265328212778,medium,1.0
1369120791938404357,[],nytimes,the biden administration will examine trump era regulations that bolstered the due process rights of students accused of sexual assault ,118,-0.0180135593220339,0.415075297239761,medium,1.0
1369117015793885187,[],nytimes,a missouri man who prosecutors say threatened to lynch a black congressman the day after the jan   siege at the u s  capitol was ordered by a federal judge on monday to remain in custody  the man had also threatened a jewish congressman in  ,48,-0.08472083333333334,0.4218693485148122,medium,1.0
1369113831096651777,[],nytimes,a large new study  of nearly   adults at more than  hospitals across the u s   paints a more detailed picture of the connection between weight and covid  outcomes ,68,0.012805882352941193,0.44547938286961886,medium,1.0
1369110722177818626,[],nytimes,the cdc on monday released recommendations that are intended to nudge vaccinated americans onto a more cautious path with clear boundaries for safe behavior  the advice also offers a glimpse at the next stage of the pandemic ,28,-0.024028571428571434,0.5100124797726125,high,2.0
1369105730033356803,[],nytimes,the    trillion american rescue plan that passed the senate on saturday now goes back to the house of representatives  which must approve the senates changes before the pandemic relief bill can go to president bidens desk  here s what you need to know ,42,0.05114761904761904,0.3804987376909898,low,0.0
1369100647535108101,[],nytimes,more than  years after princess diana broke her silence about life among the british royals  meghan did the same  their stories were remarkably similar ,906,-0.02874128035320087,0.46765198941106506,medium,1.0
1369090678450454532,[],nytimes,satellite imagery shows that the cia has expanded the capabilities of its air base in niger and that the agency would be ready to carry out armed drone strikes if the biden administrations high level review permits it ,54,-0.00015555555555555486,0.47301627825779463,medium,1.0
1369086798564106241,[],nytimes,a group of u s  lawmakers nominated  latino films for the country s film registry  it is essential that the library of congress national film registry reflect the true diversity of american culture  representative raul ruiz of california said ,20,0.14326999999999998,0.2354259568482089,low,0.0
1369083022998405128,[],nytimes,san francisco schools will start bringing elementary and high needs students back into classrooms on april   with a goal of restoring in person teaching for all elementary school students by the end of the month  the district announced on monday ,20,-0.20605,0.45681005208315034,medium,1.0
1369079276969078785,[],nytimes,of the  largest school systems in the u s   los angeles is the only one that has yet to resume in person teaching for significant numbers of students ,28,-0.09949999999999999,0.3787567518038947,low,0.0
1369076158977875969,['nytimestravel'],nytimes,read more of s year without tourists series here ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,business dried up at an equestrian nonprofit in st  croix  but the stable of  horses still had to be cared for  we had to figure how to fend for our family  said its owner ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,singapores changi airport saw a record   million passengers in   last year  passenger traffic dropped nearly    now  the airport is focusing on its only market  singapore residents ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,a decade long boom in chinese tourism to australia shut off like a tap when borders closed because of the pandemic  were zombie companies  said one tour operator ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,in paris  the michelin starred chef alain ducasse and his team turned to takeout to keep staff employed  but  he said  having a meal delivered to your kitchen is not life ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,the small cruise port of skagway  alaska  was expecting   million tourists to stroll down its main street in the summer of   instead  it became a ghost town ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,in hoi an  vietnam  le van hung  like so many others before the pandemic  quit fishing to work in the surging tourist industry  now  he and other ex fishermen have reluctantly returned to the sea ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369076158977875969,[],nytimes,with the one year anniversary of the pandemic approaching  we looked at six places around the world that are heavily dependent on tourism to see how theyve adapted ,52,-0.038580769230769224,0.5067140664251606,high,2.0
1369071695580065792,[],nytimes,cornel west  the popular professor of african american studies  is leaving harvard after a tenure dispute and heading to union theological seminary in new york ,68,0.12978529411764708,0.41225212553046936,medium,1.0
1369060444510580737,[],nytimes,when juventus  the most storied team in italian soccer  plucked the young american midfielder weston mckennie from the depths of the german bundesliga  he wondered  why they chose me ,56,0.1441857142857143,0.5501161025980446,high,2.0
1369057885301448712,['tejalrao'],nytimes,some of the best new york style bagels now come from emily winston at berkeley s boichik bagels  no  not just good bagels  for california  or even the west coast  they re some of the finest new york style bagels says she s ever tasted ,1200,0.1679711666666666,0.4436084002766055,medium,1.0
1369055340847898630,[],nytimes,the number of migrant children detained at the u s  southern border has tripled in two weeks to more than    as the biden administration struggles to find room in shelters  according to documents obtained by the new york times ,62,-0.08441935483870967,0.4200988122790465,medium,1.0
1369054086000242697,[],nytimes,prince harry and meghans interview shows he is cleareyed  confrontational and emboldened to take on the british monarchy into which he was born and the white privilege that holds it up  our critic writes ,606,0.06544323432343237,0.47820760526261985,medium,1.0
1369050798546649097,[],nytimes,for new york city to hit its climate goals  it will be critical for more people to use public transit  to meet those goals  the transit system needs to grow  right at a time when it is facing a sharp decline in ridership and revenue ,26,0.0721153846153846,0.3444902015353211,low,0.0
1369050798546649097,[],nytimes,car travel has been quicker to recover than any other form of transit in new york city  nearing pre pandemic levels ,26,0.0721153846153846,0.3444902015353211,low,0.0
1369050798546649097,[],nytimes,bus ridership also dropped precipitously in march  but has rebounded faster than subway ridership ,26,0.0721153846153846,0.3444902015353211,low,0.0
1369050798546649097,[],nytimes,subway ridership in new york city fell   last march and has only recovered to a third of what it was before the pandemic ,26,0.0721153846153846,0.3444902015353211,low,0.0
1369050798546649097,[],nytimes,the pandemic profoundly disrupted new york city s transit system  creating its worst budget crisis ever  see how ridership has plummeted  driving rebounded  and why reversing the trends will be a key part of the citys plan to be carbon neutral by  ,26,0.0721153846153846,0.3444902015353211,low,0.0
1369047787497750535,[],nytimes,new yorks attorney general named two lawyers to run the inquiry into harassment claims against gov  andrew cuomo  as he faced calls to resign ,36,-0.0918722222222222,0.43205749062636234,medium,1.0
1369045406072647684,[],nytimes,in this recipe  chicken meatballs swim in a lemony  spinach filled broth thats comforting and light  perfect for lunch or dinner ,32,-0.17131875000000002,0.606234322012111,high,2.0
1369040262455037960,[],nytimes,during her conversation with prince harry and meghan  many watchers commented on oprah winfrey s skill  empathy and just all around mastery of communication as an interviewer ,788,0.03830304568527915,0.5059619993071963,high,2.0
1369037738880741379,[],nytimes,men and women tend to respond differently to many kinds of vaccines  including the covid  vaccines  researchers say it is probably because of a mix of factors  including hormones  genes and the dosing of the shots ,26,-0.04062307692307692,0.37497106694537624,low,0.0
1369035223455924231,[],nytimes,prime minister boris johnson of britain on monday praised the contributions of queen elizabeth while declining to comment on damaging claims made by her grandson prince harry and his wife  meghan ,156,0.007210256410256413,0.4995627385029621,medium,1.0
1369032706428899331,[],nytimes,the times examined more than   pages of documents  some previously undisclosed  and interviewed more than  people with inside knowledge of the u s  emergency stockpile  revealing a deeply dysfunctional system that may have cost lives ,58,-0.5381482758620693,0.5637615065123243,high,2.0
1369032706428899331,[],nytimes,president biden on monday canceled a visit to a coronavirus vaccine plant run by emergent biosolutions after the new york times published an investigation into how the company gained outsize influence over the nations emergency medical reserve ,58,-0.5381482758620693,0.5637615065123243,high,2.0
1369030926693437441,[],nytimes,this sea slug just ripped off its own head ,48,0.014604166666666666,0.32883413717177157,low,0.0
1369023053414404102,[],nytimes,here s what to know about the fallout since the interview aired sunday night in the u s ,186,-0.0134516129032258,0.49617545667656254,medium,1.0
1369023053414404102,[],nytimes,don t want to watch but want to be able to talk about the interview  here are the highlights ,186,-0.0134516129032258,0.49617545667656254,medium,1.0
1369023053414404102,[],nytimes,here s how to watch the interview in the uk or stream in the u s  ,186,-0.0134516129032258,0.49617545667656254,medium,1.0
1369023053414404102,[],nytimes,prince harry and meghan s interview with oprah winfrey is about to air for the first time in the uk  here s what to know ,186,-0.0134516129032258,0.49617545667656254,medium,1.0
1369008789198897158,[],nytimes,the nypd published police misconduct records  after state lawmakers  inspired by racial justice protests  repealed a law that kept them secret ,46,0.16321739130434781,0.5214969092501776,high,2.0
1369006277423226881,['NYTmag'],nytimes,stripped from archaeological sites by looters  afghanistan s finest antiquities have been auctioned off to museums  posing the question  who owns the country s history  in   read about how one looted artifact tells the story of modern afghanistan ,28,0.20366428571428571,0.5101520363173415,high,2.0
1369002484694462465,[],nytimes,president biden will address the country on thursday evening  one year after emergency measures were implemented on march     to fight the coronavirus pandemic  since then  nearly   people in the u s  have been killed and the economy battered ,44,0.03740909090909092,0.5070830443516345,high,2.0
1369000030603010053,[],nytimes,the new cdc guidelines for vaccinated people mean that fully vaccinated grandparents may visit unvaccinated healthy adult children and healthy grandchildren indoors  without masks or physical distancing ,38,0.05283157894736841,0.4057921276561558,medium,1.0
1368994964986822657,[],nytimes,inside the lincoln projects secrets and side deals  the anti trump group erupted in conflict over finances and evidence of harassment by a founder ,1342,0.04760596125186286,0.4524099505590968,medium,1.0
1368992693712519177,[],nytimes,pineapple juice and a bit of sugar give these soft  golden buns a slight sweetness that makes them irresistible ,22,0.15291818181818184,0.23916192887896734,low,0.0
1368989911945199618,[],nytimes,why is archie  the young son of prince harry and meghan  not a prince  meghan said that during her pregnancy  the royal family discussed changing the royal convention to deprive archie of the title and designation  his royal highness  permanently ,1612,0.02272022332506202,0.4520131226710845,medium,1.0
1368988675393085442,[],nytimes,mike pence plans to make his first public remarks since leaving office when he visits south carolina next month  his speech to a conservative group will be scrutinized for hints of his political ambitions and clues about his relationship with donald trump ,104,0.022223076923076936,0.40836045024752704,medium,1.0
1368985012150894595,[],nytimes,oprah winfrey s interview with prince harry and meghan drew   million viewers to cbs  a rarity in the age of on demand viewing  the network paid   million for the rights to it ,250,-0.03164639999999999,0.4944563845598193,medium,1.0
1368981105123201027,[],nytimes,a  year old boy  his body covered in bruises  with puncture wounds and lacerations  was killed in his apartment in harlem over the weekend  his mothers boyfriend was arrested and charged with his murder ,82,-0.27399999999999997,0.49706488087821005,medium,1.0
1368977342824071172,[],nytimes,jury selection in the trial of derek chauvin  the former minneapolis police officer facing charges in the death of george floyd  has been delayed by a disagreement over adding another charge in the case  heres what to know about the trial ,50,-0.413412,0.4028864825384998,medium,1.0
1368973564565729290,[],nytimes,silicon valleys millionaire minting ipos have been bigger and buzzier than ever  but the newly rich arent celebrating during the pandemic with the usual blowout parties and early retirement into round the world travel ,30,0.06884,0.48588464474605497,medium,1.0
1368971324710879235,[],nytimes,todays great read  two officers charged in the capitol riot once danced at a black lives matter rally in virginia  we examined what their story tells us about power and status in america ,2176,-0.11554889705882344,0.5078847813030463,high,2.0
1368967270509207563,[],nytimes,what does josh hawley have to be so angry about  interviews with more than  people close to the missouri republican reveal a politician increasingly comfortable doing what it takes to advance  some of his early supporters are no longer surprised ,104,-0.0811519230769231,0.46437181348711765,medium,1.0
1368964752857268225,[],nytimes,pope francis said he wrestled over whether to visit iraq during the pandemic but decided to put in gods hands the fate of the iraqis who gathered  often without masks  to see him  i prayed a lot over this  he said on a flight back to rome on monday ,126,0.03212857142857143,0.4263324653567247,medium,1.0
1368962281376190466,[],nytimes,after new york city went into lockdown last march  public transit ridership dropped drastically and still hasn t recovered  see how the pandemic threw the largest u s  public transit system into turmoil ,32,-0.18999375000000002,0.4155283624010248,medium,1.0
1368956016809959428,[],nytimes,about   million people in the u s  have received at least one dose of a covid  vaccine  the cdc said sunday  the new federal recommendations arrived as state officials have moved to reopen businesses and schools amid a drop in virus cases and deaths ,5667,0.00255666137286042,0.4620462215896653,medium,1.0
1368956016809959428,[],nytimes,breaking news  fully vaccinated people can have small gatherings indoors with other vaccinated people but should continue to wear masks in public  the cdc said ,5667,0.00255666137286042,0.4620462215896653,medium,1.0
1368958472717484034,[],nytimes,for many black britons  prince harry and meghan offered a scathing assessment of the royal family in their interview with oprah winfrey  which has resurfaced tensions over entrenched racism in the uk at large ,368,-0.11392173913043477,0.4998126413710952,medium,1.0
1368954760557178884,[],nytimes,generations of children from poor families  many of them black and latino  found fun and respite at summer camps run by the ymca of greater new york  now the pandemic has forced the camps to shut for good  im so sad and angry  one former camper said ,76,0.3104447368421052,0.40686845946234657,medium,1.0
1368951440513859585,[],nytimes,breaking news  senator roy blunt of missouri  a fixture of the republican establishment in congress  announced that he would not seek re election in  ,108,0.18642222222222232,0.40719965787156126,medium,1.0
1368947199703408646,['NickKristof'],nytimes,in opinion sure  we need investments to rebuild bridges  highways and  yes  electrical grids  but perhaps americas most disgraceful infrastructure failing is its lack of public toilets  writes  ,56,-0.020946428571428578,0.24171361037715364,low,0.0
1368944637575061504,[],nytimes,a michigan state trooper was charged with felonious assault after setting a police dog on a man for nearly four minutes  his disregard of the drivers pleas for help was totally unacceptable  a police official said ,46,-0.19220434782608695,0.3905402519909065,low,0.0
1368939623683141635,[],nytimes,older adults who did aerobic workouts twice a week showed improvements in brain areas critical for memory and thinking  a new study found  the research underscores the importance of staying active  whatever our age ,24,0.08006666666666669,0.4444312737662025,medium,1.0
1368937071738511366,[],nytimes,jac schaeffer  the creator and head writer of wandavision  spoke to the new york times about the making of the show and the meanings behind the multiple layers of its story ,34,0.09428823529411764,0.4822121812399448,medium,1.0
1368937071738511366,[],nytimes,kathryn hahn spoke with the new york times about her show stealing role on  wandavision   her  bananas career  and what comes next ,34,0.09428823529411764,0.4822121812399448,medium,1.0
1368931068028551170,[],nytimes,breaking news  new york city will welcome high school students back into classrooms starting on march   mayor bill de blasio will announce ,34,0.0746,0.5057799833081095,high,2.0
1368929518015111168,[],nytimes,during her conversation with prince harry and meghan  many watchers commented on oprah winfrey s skill  empathy and just all around mastery of communication as interviewer ,412,0.06732475728155338,0.4645371076649863,medium,1.0
1368927015399784452,[],nytimes,jury selection is scheduled to begin on monday in the trial of derek chauvin  the former police officer charged in connection with george floyds death  here s how that process might go ,30,-0.05827333333333332,0.5266191668089708,high,2.0
1368924574885232644,[],nytimes,prince harry and meghan  the duchess of sussex  accused the british royal family of failing to protect them  both emotionally and financially  in their oprah interview ,312,0.03890833333333335,0.4882623053616618,medium,1.0
1368921976073490435,[],nytimes,the u s  senate passed a    trillion stimulus on saturday   most people will receive     some high earners are eligible for partial payments  parents can receive payments for their children in college for the first time read more in our faq ,32,0.01575,0.3148097715415843,low,0.0
1368913151014670339,[],nytimes,if you are having thoughts of suicide  call the national suicide prevention lifeline in the united states at      talk   you can find a list of additional resources at,614,-0.05907426710097718,0.49170816191948463,medium,1.0
1368913151014670339,[],nytimes, i just didn t want to be alive anymore   meghan  the duchess of sussex  told oprah winfrey that life in the british royal family was so unbearable she contemplated suicide  and that there were talks within the family about her son archies skin color ,614,-0.05907426710097718,0.49170816191948463,medium,1.0
1368919464092262405,[],nytimes,president bashar al assad of syria and his wife  asma  have tested positive for the coronavirus after experiencing mild symptoms  his office said on monday ,138,-0.050131884057971005,0.5432379112074807,high,2.0
1368916964492640257,[],nytimes,president biden will sign an executive order on monday establishing a gender policy council in the white house  the council will report directly to the president  making it the most powerful body of its kind to date ,88,0.04772500000000001,0.4487597842560284,medium,1.0
